study,name,label,label_de,description,description_de
soep-is,0,0,0,,
soep-is,2011,2011,2011,,
soep-is,2012,2012,2012,,
soep-is,2013,2013,2013,,
soep-is,2014,2014,2014,,
soep-is,2015,2015,2015,,
soep-is,2016,2016,2016,,
soep-is,2017,2017,2017,,
soep-is,2018,2018,2018,,
soep-is,2019,2019,2019,,
soep-is,2020,2020,2020,,
